game_id;profile_id;cluster;player_civ;map;CASTLE_Age Display Persistent 3;CASTLE_Archery Range;CASTLE_Arrowslit Emplacement;CASTLE_Atgeir Age1;CASTLE_Atgeir Age2;CASTLE_Atgeir Age3;CASTLE_Atgeir Upgrade Age2;CASTLE_Atgeir Upgrade Age3;CASTLE_Bogmadr Age2;CASTLE_Bogmadr Age3;CASTLE_Bogmadr Upgrade Age3;CASTLE_Border Settlements;CASTLE_Cavalry Damage 1;CASTLE_Cavalry Damage 2;CASTLE_Cavalry Damage 3;CASTLE_Cavalry Survivability 1;CASTLE_Cavalry Survivability 2;CASTLE_Cavalry Survivability 3;CASTLE_Chierosiphon;CASTLE_Crossbowman 3;CASTLE_Dromon;CASTLE_Extended Lines;CASTLE_Fireship;CASTLE_Food Gather 1;CASTLE_Food2 Fertilization;CASTLE_Gold Gather 1;CASTLE_Gold Mining Camp;CASTLE_Gristmill;CASTLE_Herbal Medicine;CASTLE_Hippodrome Horseman;CASTLE_Hippodrome Riddari;CASTLE_Hippodrome Scout;CASTLE_Horseman 2;CASTLE_Horseman 3;CASTLE_House;CASTLE_Hunting Villager;CASTLE_Landmark Age2 Cisterna Basilica;CASTLE_Landmark Age2 Galata Tower;CASTLE_Lumber Camp;CASTLE_Mangonel;CASTLE_Mangonel Emplacement;CASTLE_Market;CASTLE_Melee Infantry Damage 1;CASTLE_Melee Infantry Damage 2;CASTLE_Melee Infantry Survivability 1;CASTLE_Melee Infantry Survivability 2;CASTLE_Melee Infantry Survivability 3;CASTLE_Military Academy;CASTLE_Mining2 Shaft Mining;CASTLE_Monastery;CASTLE_Monk;CASTLE_Outpost;CASTLE_Palisade Gate;CASTLE_Palisade Wall;CASTLE_Ranged Infantry Damage 1;CASTLE_Ranged Infantry Damage 2;CASTLE_Ranged Infantry Survivability 1;CASTLE_Ranged Infantry Survivability 2;CASTLE_Rhomphaia;CASTLE_Riddari Age3;CASTLE_Ruinous Blinding;CASTLE_Scorpion;CASTLE_Scout;CASTLE_Siege Engineers;CASTLE_Siege Workshop;CASTLE_Silk Bowstring;CASTLE_Stable;CASTLE_Stone Gate;CASTLE_Stone Outpost;CASTLE_Stone Wall;CASTLE_Stronghold Arrows;CASTLE_Town Center;CASTLE_Trebuchet Cw;CASTLE_Tree Fell Rate;CASTLE_Varangian 3;CASTLE_Varangian Age2;CASTLE_Varangian Arsenal;CASTLE_Varangian Stronghold;CASTLE_Varangian Upgrade Age3;CASTLE_Varangian Warcamp;CASTLE_Villager;CASTLE_Wheat Field;CASTLE_Wheelbarrow;CASTLE_Wood Gather 1;CASTLE_Wood2 Lumber Preservation;DARK_Age Display Persistent 2;DARK_Atgeir Age1;DARK_Dock;DARK_Gold Mining Camp;DARK_Gristmill;DARK_House;DARK_Hunting Villager;DARK_Landmark Age1 Grand Winery;DARK_Landmark Age1 Hippodrome Of Constantinopol;DARK_Lumber Camp;DARK_Outpost;DARK_Palisade Gate;DARK_Palisade Wall;DARK_Scout;DARK_Sheep;DARK_Town Centre Capitol;DARK_Tree Fell Rate;DARK_Varangian Stronghold;DARK_Varangian Warcamp;DARK_Villager;DARK_Wheat Field;DARK_Wheelbarrow;FEUDAL_Age Display Persistent 2;FEUDAL_Age Display Persistent 3;FEUDAL_Archery Range;FEUDAL_Arrowslit Emplacement;FEUDAL_Atgeir Age1;FEUDAL_Atgeir Age2;FEUDAL_Atgeir Upgrade Age2;FEUDAL_Bogmadr Age2;FEUDAL_Border Settlements;FEUDAL_Cavalry Damage 1;FEUDAL_Cavalry Damage 2;FEUDAL_Cavalry Survivability 1;FEUDAL_Cavalry Survivability 2;FEUDAL_Chierosiphon;FEUDAL_Dock;FEUDAL_Dromon;FEUDAL_Extended Lines;FEUDAL_Fireship;FEUDAL_Food Gather 1;FEUDAL_Gold Gather 1;FEUDAL_Gold Mining Camp;FEUDAL_Gristmill;FEUDAL_Hippodrome Horseman;FEUDAL_Hippodrome Riddari;FEUDAL_Hippodrome Scout;FEUDAL_Horseman 2;FEUDAL_House;FEUDAL_Hunting Scout;FEUDAL_Hunting Villager;FEUDAL_Landmark Age1 Grand Winery;FEUDAL_Landmark Age1 Hippodrome Of Constantinopol;FEUDAL_Landmark Age2 Cisterna Basilica;FEUDAL_Landmark Age2 Galata Tower;FEUDAL_Lumber Camp;FEUDAL_Market;FEUDAL_Melee Infantry Damage 1;FEUDAL_Melee Infantry Damage 2;FEUDAL_Melee Infantry Survivability 1;FEUDAL_Melee Infantry Survivability 2;FEUDAL_Outpost;FEUDAL_Palisade Gate;FEUDAL_Palisade Wall;FEUDAL_Ranged Infantry Damage 1;FEUDAL_Ranged Infantry Damage 2;FEUDAL_Ranged Infantry Survivability 1;FEUDAL_Scout;FEUDAL_Siege Engineers;FEUDAL_Siege Survivability 1;FEUDAL_Silk Bowstring;FEUDAL_Stable;FEUDAL_Stone Outpost;FEUDAL_Stronghold Arrows;FEUDAL_Town Center;FEUDAL_Tree Fell Rate;FEUDAL_Varangian Age2;FEUDAL_Varangian Arsenal;FEUDAL_Varangian Stronghold;FEUDAL_Varangian Warcamp;FEUDAL_Villager;FEUDAL_War Galley;FEUDAL_Wheat Field;FEUDAL_Wheelbarrow;FEUDAL_Wood Gather 1
205649196;22855782;3;macedonian_dynasty;Gorge;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;6;4;1;0;0;1;0;0;2;2;2;0;0;2;0;0;0;0;1;5;2;0;0;2;18;0;0;0;0;0;0;0;8;1;4;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;3;6;1;1;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;2;4;0;19;0;0;0;0
205231577;22855782;0;macedonian_dynasty;Relic River;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;8;0;0;2;0;0;0;4;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;16;4;0;0;0;0;0;0;2;2;2;1;0;0;0;0;0;0;1;5;2;0;0;2;19;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;1;0;1;0;2;0;0;0;2;2;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;13;0;0;0;0
205209120;22855782;3;macedonian_dynasty;Flankwoods;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;2;8;0;0;1;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;19;4;0;0;0;0;0;0;2;2;2;1;0;0;0;0;0;0;1;5;2;0;0;2;20;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;2;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;8;0;0;0;0
207355685;13164951;0;macedonian_dynasty;Sunkenlands;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4;4;0;0;1;0;0;0;6;0;2;0;2;0;0;0;0;0;0;0;0;0;0;2;3;6;0;0;0;0;0;0;1;19;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;20;4;0;0;0;0;0;0;2;2;2;1;0;0;0;0;0;0;1;5;2;0;0;2;19;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;2;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;10;0;0;0;0
207341588;13164951;0;macedonian_dynasty;Relic River;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;8;0;2;0;2;0;0;0;0;0;0;0;0;0;0;4;3;4;0;0;0;0;0;0;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;6;0;1;0;0;0;0;4;2;2;1;0;0;2;2;0;0;1;5;2;0;0;2;22;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;2;0;0;0;2;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;10;0;2;0;0
207339680;13164951;0;macedonian_dynasty;Dry Arabia;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;30;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;2;0;2;0;0;2;0;2;0;6;1;5;2;0;0;2;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;4;0;0;0;0;0;0;2;0;0;0;0;0;0;2;6;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;13;0;6;0;0
207324477;13164951;2;macedonian_dynasty;Dry Arabia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;2;0;22;1;5;2;0;0;2;20;0;0;1;0;4;0;3;0;0;27;0;1;0;0;0;0;0;0;0;0;1;0;2;2;1;2;1;13;12;0;1;0;2;0;0;8;0;0;0;0;0;6;0;8;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;29;0;6;1;1
207319834;13164951;0;macedonian_dynasty;Dry Arabia;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;1;1;0;0;0;8;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;4;6;0;0;0;0;0;0;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;12;1;0;0;0;0;0;2;2;2;1;0;0;0;0;0;0;1;5;2;0;0;2;20;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;2;2;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;11;0;2;0;0
207315133;13164951;0;macedonian_dynasty;Ocean Gateway;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;4;0;2;0;0;0;0;2;0;0;1;5;2;0;0;2;21;0;0;1;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;1;0;8;0;0;0;2;2;0;4;2;0;0;0;0;2;4;32;0;0;0;0;0;0;0;2;0;0;0;0;0;2;2;0;24;0;12;0;0
207312487;13164951;0;macedonian_dynasty;Dry Arabia;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;2;2;0;0;2;1;0;0;10;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;4;6;0;0;0;0;0;0;1;22;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;20;4;1;1;0;0;0;0;2;2;2;1;0;0;0;0;0;0;1;5;2;0;0;2;20;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;2;2;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;9;0;0;0;0
207308566;13164951;0;macedonian_dynasty;Cliffside;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;6;0;0;1;0;0;0;6;1;2;0;4;0;0;0;0;0;0;0;0;0;0;2;4;2;4;20;0;0;0;0;1;17;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;19;16;1;1;0;0;0;0;2;0;2;0;0;0;0;2;0;0;1;5;2;0;0;2;19;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;4;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;12;0;4;0;0
207288959;13164951;0;macedonian_dynasty;Relic River;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;26;0;0;0;0;0;11;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;0;0;0;0;2;2;2;1;0;2;0;0;0;0;1;5;2;0;0;2;19;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;10;0;0;0;0
207126255;13164951;3;macedonian_dynasty;Sunkenlands;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;2;4;0;1;1;1;0;0;8;0;0;0;2;0;0;0;0;0;0;0;0;0;0;4;3;2;0;0;0;0;0;0;1;24;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;2;0;0;0;21;8;0;1;0;0;0;0;2;2;2;1;0;2;0;0;0;0;1;5;2;0;0;2;20;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;2;0;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;9;0;2;0;0
205077242;8242206;2;macedonian_dynasty;Relic River;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;6;0;6;0;6;0;0;0;3;15;6;0;0;6;63;0;0;3;0;0;0;0;99;3;30;3;0;0;0;0;0;0;0;0;0;3;0;0;18;0;0;0;0;36;0;3;0;0;0;0;24;0;3;3;3;0;6;6;60;3;0;0;0;0;0;3;0;0;3;6;3;0;6;24;0;135;0;162;3;3
204867589;9885292;2;macedonian_dynasty;Dry Arabia;3;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;27;0;0;0;0;0;3;0;12;0;0;0;0;6;39;24;3;0;6;6;0;0;0;0;0;0;0;0;0;0;0;12;0;0;18;0;0;0;0;0;9;0;0;0;0;0;0;24;0;0;0;0;0;0;3;0;0;0;0;0;0;51;12;3;3;0;0;0;0;6;0;0;0;0;0;0;0;0;0;3;15;6;0;0;6;54;12;0;3;0;0;0;6;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;6;0;0;0;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;6;6;0;45;0;0;0;0
207561116;6588513;0;macedonian_dynasty;Dry Arabia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;0;22;1;5;2;0;0;2;19;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;1;1;1;4;4;0;1;0;2;0;0;0;0;1;0;1;0;0;0;18;0;0;0;0;0;0;0;0;0;1;0;0;13;2;6;0;18;0;0;1;0
215836804;8354416;2;macedonian_dynasty;Sunkenlands;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;12;0;0;0;6;0;0;0;3;15;6;0;0;0;60;0;0;3;0;0;0;3;72;3;114;0;0;0;0;0;0;0;0;0;0;0;0;0;24;6;6;3;0;48;0;0;0;6;0;0;30;0;3;0;0;0;6;6;102;3;0;3;3;0;0;3;0;0;3;6;0;0;6;30;6;153;0;60;3;3
215791403;8354416;2;macedonian_dynasty;Sunkenlands;2;0;0;0;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;8;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;0;0;4;0;4;0;0;0;4;0;0;0;2;10;4;0;0;4;38;0;0;2;0;0;0;2;16;2;70;0;0;0;0;0;0;0;0;0;0;0;0;4;8;2;2;2;0;28;0;0;0;4;0;0;12;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;2;4;8;0;56;0;16;2;2
215509973;8354416;3;macedonian_dynasty;Gorge;1;0;0;0;2;6;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;9;0;0;0;0;0;0;0;4;0;2;0;0;0;2;0;0;0;1;5;2;0;0;2;20;0;0;1;0;0;0;1;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;1;0;12;0;0;0;2;0;2;2;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;6;0;47;0;26;0;0
215065103;8354416;2;macedonian_dynasty;High View;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;8;0;0;0;0;0;0;0;8;0;4;0;0;0;4;0;0;0;2;10;4;0;0;4;38;0;0;2;0;0;0;2;40;2;48;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;2;2;0;44;0;0;0;4;0;0;20;0;2;0;0;0;8;8;68;2;0;0;0;0;0;0;0;0;2;4;0;0;4;12;0;106;0;16;0;0
205087695;60328;0;macedonian_dynasty;Dry Arabia;1;0;0;3;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0;8;1;2;0;2;0;0;0;0;0;0;0;0;0;0;2;2;2;2;14;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;14;0;1;0;0;0;0;2;0;0;0;0;2;2;0;0;0;1;5;2;0;0;2;17;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;1;2;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;14;0;2;1;0
205065997;60328;3;macedonian_dynasty;Dry Arabia;0;6;0;0;0;0;0;0;3;5;1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0;6;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;17;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;17;2;1;1;0;0;3;0;2;0;4;0;0;0;2;0;0;0;1;5;2;0;2;0;22;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;2;2;0;1;0;2;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;10;0;0;0;0
216617130;11018483;4;macedonian_dynasty;Dry Arabia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;0;0;2;0;0;0;1;5;2;0;0;2;18;0;0;1;0;4;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;4;6;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;17;0;0;1;0
215824258;7992156;0;macedonian_dynasty;Gorge;1;0;0;0;6;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;7;2;0;2;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;11;12;0;0;0;0;0;0;2;2;4;0;0;2;0;0;0;0;1;5;2;0;0;0;19;0;1;1;0;0;0;0;8;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;1;7;4;0;1;0;0;0;0;2;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2;20;0;4;0;1
214560111;15313814;0;macedonian_dynasty;Sunkenlands;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;1;5;2;0;0;2;18;0;0;1;0;6;0;6;8;1;23;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;1;11;14;1;1;0;2;0;0;6;0;0;0;1;1;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;24;2;6;0;31;0;0;1;1
216419396;4703134;0;macedonian_dynasty;High View;1;6;0;0;0;0;0;0;1;7;1;0;0;0;0;0;1;0;0;9;0;0;0;0;0;0;0;6;0;1;1;0;0;0;10;1;0;2;4;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;15;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;20;6;1;1;0;0;0;0;2;0;2;0;0;0;0;2;0;0;1;5;2;0;0;2;20;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;10;0;0;0;0
216415748;4703134;0;macedonian_dynasty;Dry Arabia;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;2;0;0;0;6;0;0;1;0;0;4;0;2;0;2;0;0;2;2;0;0;0;1;5;2;0;2;2;22;0;0;1;0;0;0;0;5;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;1;1;3;8;0;0;0;0;0;0;2;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;0;22;0;6;0;0
215992470;23459435;2;macedonian_dynasty;Cliffside;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;12;0;0;0;2;0;0;4;0;0;0;2;2;0;0;16;0;0;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;10;0;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;20;4;0;2;0;0;0;0;4;0;4;0;0;0;4;0;0;0;2;10;4;0;0;0;34;0;0;2;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;8;2;0;2;4;12;0;2;0;4;0;0;4;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;34;0;8;0;0
214888432;22445843;3;macedonian_dynasty;High View;0;0;0;0;0;0;0;0;3;8;1;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;4;0;0;1;0;0;0;8;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;14;2;0;1;0;0;3;0;2;0;4;0;0;0;2;0;0;0;1;5;2;0;2;0;22;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;0;2;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;12;0;0;0;0
214091174;230361;1;macedonian_dynasty;King of the Hill;3;0;0;0;0;12;3;3;0;0;0;0;0;0;0;0;3;0;0;18;0;0;0;3;0;0;6;6;0;0;0;0;0;0;30;0;0;6;6;0;0;0;0;0;0;0;0;0;0;6;12;0;6;90;0;0;0;0;0;21;0;3;0;0;6;0;0;0;0;0;3;0;0;0;0;0;6;12;0;0;45;60;0;0;0;3;0;0;6;0;6;0;0;6;0;0;0;0;3;15;6;0;0;6;51;0;0;0;0;0;0;0;0;0;6;0;3;0;3;0;0;0;0;0;0;0;3;0;6;3;3;3;6;12;0;3;0;0;0;0;6;0;0;0;0;0;12;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;6;6;0;51;0;0;3;3
213723582;230361;1;macedonian_dynasty;Ancient Spires;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;18;0;0;0;0;0;2;4;4;0;0;2;0;0;0;24;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;2;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;0;0;36;0;0;0;0;0;0;4;4;0;8;0;0;0;4;0;0;8;2;10;4;0;0;4;42;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;2;4;4;0;0;0;4;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;22;0;0;0;0
